season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system
5,5,Sabrina Bryan,6,eliminated,7,3,28.0,30.0,0.9333333333333333,8,0.1407035175879397,2.0,False,Percent
5,6,Sabrina Bryan,6,eliminated,7,3,25.0,30.0,0.8333333333333334,7,0.1388888888888889,4.5,True,Percent
5,1,Jennie Garth,9,eliminated,4,3,21.0,30.0,0.7,12,0.08171206225680934,7.0,False,Percent
5,2,Jennie Garth,9,eliminated,4,3,21.0,30.0,0.7,11,0.08823529411764705,7.0,False,Percent
5,3,Jennie Garth,9,eliminated,4,3,26.0,30.0,0.8666666666666667,10,0.1087866108786611,4.5,False,Percent
5,4,Jennie Garth,9,eliminated,4,3,27.0,30.0,0.9,9,0.11538461538461539,3.0,False,Percent
5,5,Jennie Garth,9,eliminated,4,3,25.0,30.0,0.8333333333333334,8,0.12562814070351758,5.0,False,Percent
5,6,Jennie Garth,9,eliminated,4,3,27.0,30.0,0.9,7,0.15,3.0,False,Percent
5,7,Jennie Garth,9,eliminated,4,3,26.5,30.0,0.8833333333333333,6,0.16987179487179485,2.0,False,Percent
5,8,Jennie Garth,9,eliminated,4,3,25.0,30.0,0.8333333333333334,5,0.19011406844106465,4.0,False,Percent
5,9,Jennie Garth,9,eliminated,4,3,29.0,30.0,0.9666666666666667,4,0.24786324786324784,3.0,True,Percent
5,1,Floyd Mayweather Jr. ,4,eliminated,9,3,18.0,30.0,0.6,12,0.07003891050583658,11.0,False,Percent
5,2,Floyd Mayweather Jr. ,4,eliminated,9,3,21.0,30.0,0.7,11,0.08823529411764705,7.0,False,Percent
5,3,Floyd Mayweather Jr. ,4,eliminated,9,3,21.0,30.0,0.7,10,0.08786610878661087,8.0,False,Percent
5,4,Floyd Mayweather Jr. ,4,eliminated,9,3,23.0,30.0,0.7666666666666667,9,0.0982905982905983,8.0,True,Percent
5,1,Josie Maran,1,eliminated,12,3,16.0,30.0,0.5333333333333333,12,0.0622568093385214,12.0,True,Percent
5,1,Albert Reed,2,eliminated,11,3,21.0,30.0,0.7,12,0.08171206225680934,7.0,False,Percent
5,2,Albert Reed,2,eliminated,11,3,21.0,30.0,0.7,11,0.08823529411764705,7.0,True,Percent
5,1,Helio Castroneves,99,finalist,1,3,25.0,30.0,0.8333333333333334,12,0.09727626459143969,2.0,False,Percent
5,2,Helio Castroneves,99,finalist,1,3,27.0,30.0,0.9,11,0.1134453781512605,1.0,False,Percent
5,3,Helio Castroneves,99,finalist,1,3,24.0,30.0,0.8,10,0.100418410041841,6.0,False,Percent
5,4,Helio Castroneves,99,finalist,1,3,27.0,30.0,0.9,9,0.11538461538461539,3.0,False,Percent
5,5,Helio Castroneves,99,finalist,1,3,23.0,30.0,0.7666666666666667,8,0.11557788944723618,6.0,False,Percent
5,6,Helio Castroneves,99,finalist,1,3,28.0,30.0,0.9333333333333333,7,0.15555555555555556,2.0,False,Percent
5,7,Helio Castroneves,99,finalist,1,3,26.0,30.0,0.8666666666666667,6,0.16666666666666666,3.5,False,Percent
5,8,Helio Castroneves,99,finalist,1,3,28.5,30.0,0.95,5,0.2167300380228137,1.0,False,Percent
5,9,Helio Castroneves,99,finalist,1,3,30.0,30.0,1.0,4,0.2564102564102564,1.5,False,Percent
5,10,Helio Castroneves,99,finalist,1,3,27.9999,30.0,0.93333,3,0.35294095402801606,2.0,False,Percent
5,1,Mel B,99,finalist,2,3,24.0,30.0,0.8,12,0.0933852140077821,3.5,False,Percent
5,2,Mel B,99,finalist,2,3,23.0,30.0,0.7666666666666667,11,0.09663865546218488,4.0,False,Percent
5,3,Mel B,99,finalist,2,3,27.0,30.0,0.9,10,0.11297071129707113,2.0,False,Percent
5,4,Mel B,99,finalist,2,3,26.0,30.0,0.8666666666666667,9,0.11111111111111112,6.0,False,Percent
5,5,Mel B,99,finalist,2,3,29.0,30.0,0.9666666666666667,8,0.1457286432160804,1.0,False,Percent
5,6,Mel B,99,finalist,2,3,30.0,30.0,1.0,7,0.16666666666666666,1.0,False,Percent
5,7,Mel B,99,finalist,2,3,27.0,30.0,0.9,6,0.17307692307692307,1.0,False,Percent
5,8,Mel B,99,finalist,2,3,28.0,30.0,0.9333333333333333,5,0.2129277566539924,2.0,False,Percent
5,9,Mel B,99,finalist,2,3,30.0,30.0,1.0,4,0.2564102564102564,1.5,False,Percent
5,10,Mel B,99,finalist,2,3,28.333199999999998,30.0,0.94444,3,0.3571422268889026,1.0,False,Percent
5,1,Wayne Newton,3,eliminated,10,3,19.0,30.0,0.6333333333333333,12,0.07392996108949416,10.0,False,Percent
5,2,Wayne Newton,3,eliminated,10,3,15.0,30.0,0.5,11,0.06302521008403361,11.0,False,Percent
5,3,Wayne Newton,3,eliminated,10,3,18.0,30.0,0.6,10,0.07531380753138076,10.0,True,Percent
5,1,Marie Osmond,99,finalist,3,3,21.0,30.0,0.7,12,0.08171206225680934,7.0,False,Percent
5,2,Marie Osmond,99,finalist,3,3,24.0,30.0,0.8,11,0.10084033613445378,3.0,False,Percent
5,3,Marie Osmond,99,finalist,3,3,26.0,30.0,0.8666666666666667,10,0.1087866108786611,4.5,False,Percent
5,4,Marie Osmond,99,finalist,3,3,26.0,30.0,0.8666666666666667,9,0.11111111111111112,6.0,False,Percent
5,5,Marie Osmond,99,finalist,3,3,21.0,30.0,0.7,8,0.10552763819095476,7.5,False,Percent
5,6,Marie Osmond,99,finalist,3,3,23.0,30.0,0.7666666666666667,7,0.1277777777777778,6.0,False,Percent
5,7,Marie Osmond,99,finalist,3,3,26.0,30.0,0.8666666666666667,6,0.16666666666666666,3.5,False,Percent
5,8,Marie Osmond,99,finalist,3,3,24.5,30.0,0.8166666666666667,5,0.18631178707224336,5.0,False,Percent
5,9,Marie Osmond,99,finalist,3,3,28.0,30.0,0.9333333333333333,4,0.2393162393162393,4.0,False,Percent
5,10,Marie Osmond,99,finalist,3,3,23.0,30.0,0.7666666666666667,3,0.28991681908308137,3.0,False,Percent
5,1,Mark Cuban,5,eliminated,8,3,21.0,30.0,0.7,12,0.08171206225680934,7.0,False,Percent
5,2,Mark Cuban,5,eliminated,8,3,18.0,30.0,0.6,11,0.07563025210084033,10.0,False,Percent
5,3,Mark Cuban,5,eliminated,8,3,20.0,30.0,0.6666666666666666,10,0.08368200836820083,9.0,False,Percent
5,4,Mark Cuban,5,eliminated,8,3,22.0,30.0,0.7333333333333333,9,0.09401709401709402,9.0,False,Percent
5,5,Mark Cuban,5,eliminated,8,3,21.0,30.0,0.7,8,0.10552763819095476,7.5,True,Percent
6,1,Cristian de la Fuente,99,finalist,3,3,21.0,30.0,0.7,12,0.08641975308641975,6.5,False,Percent
6,2,Cristian de la Fuente,99,finalist,3,3,20.0,30.0,0.6666666666666666,12,0.07782101167315175,8.0,False,Percent
6,3,Cristian de la Fuente,99,finalist,3,3,25.0,30.0,0.8333333333333334,10,0.10964912280701755,3.0,False,Percent
6,4,Cristian de la Fuente,99,finalist,3,3,26.0,30.0,0.8666666666666667,9,0.11555555555555556,4.0,False,Percent
6,5,Cristian de la Fuente,99,finalist,3,3,23.0,30.0,0.7666666666666667,8,0.11734693877551021,5.5,False,Percent
6,6,Cristian de la Fuente,99,finalist,3,3,27.0,30.0,0.9,7,0.15,3.0,False,Percent
6,7,Cristian de la Fuente,99,finalist,3,3,23.0,30.0,0.7666666666666667,6,0.1488673139158576,6.0,False,Percent
6,8,Cristian de la Fuente,99,finalist,3,3,28.5,30.0,0.95,5,0.21348314606741572,1.0,False,Percent
6,9,Cristian de la Fuente,99,finalist,3,3,28.0,30.0,0.9333333333333333,4,0.2545454545454546,2.0,False,Percent
6,10,Cristian de la Fuente,99,finalist,3,3,26.0,30.0,0.8666666666666667,3,0.3076923076923077,3.0,False,Percent
6,1,Steve Guttenberg,3,eliminated,10,3,18.0,30.0,0.6,12,0.07407407407407407,8.5,False,Percent
6,2,Steve Guttenberg,3,eliminated,10,3,16.0,30.0,0.5333333333333333,12,0.0622568093385214,11.0,False,Percent
6,3,Steve Guttenberg,3,eliminated,10,3,21.0,30.0,0.7,10,0.09210526315789473,7.5,True,Percent
6,1,Priscilla Presley,5,eliminated,8,3,24.0,30.0,0.8,12,0.09876543209876544,2.5,False,Percent
6,2,Priscilla Presley,5,eliminated,8,3,21.0,30.0,0.7,12,0.08171206225680934,6.5,False,Percent
6,3,Priscilla Presley,5,eliminated,8,3,26.0,30.0,0.8666666666666667,10,0.11403508771929825,2.0,False,Percent
6,4,Priscilla Presley,5,eliminated,8,3,22.0,30.0,0.7333333333333333,9,0.09777777777777777,8.0,False,Percent
6,5,Priscilla Presley,5,eliminated,8,3,21.0,30.0,0.7,8,0.10714285714285714,8.0,True,Percent
6,1,Marlee Matlin,6,eliminated,7,3,22.0,30.0,0.7333333333333333,12,0.09053497942386832,4.5,False,Percent
6,2,Marlee Matlin,6,eliminated,7,3,24.0,30.0,0.8,12,0.0933852140077821,4.5,False,Percent
6,3,Marlee Matlin,6,eliminated,7,3,21.0,30.0,0.7,10,0.09210526315789473,7.5,False,Percent
6,4,Marlee Matlin,6,eliminated,7,3,24.0,30.0,0.8,9,0.10666666666666667,6.0,False,Percent
6,5,Marlee Matlin,6,eliminated,7,3,22.0,30.0,0.7333333333333333,8,0.11224489795918367,7.0,False,Percent
6,6,Marlee Matlin,6,eliminated,7,3,21.0,30.0,0.7,7,0.11666666666666665,7.0,True,Percent
6,1,Shannon Elizabeth,7,eliminated,6,3,21.0,30.0,0.7,12,0.08641975308641975,6.5,False,Percent
6,2,Shannon Elizabeth,7,eliminated,6,3,24.0,30.0,0.8,12,0.0933852140077821,4.5,False,Percent
6,3,Shannon Elizabeth,7,eliminated,6,3,24.0,30.0,0.8,10,0.10526315789473685,4.0,False,Percent
6,4,Shannon Elizabeth,7,eliminated,6,3,28.0,30.0,0.9333333333333333,9,0.12444444444444444,3.0,False,Percent
6,5,Shannon Elizabeth,7,eliminated,6,3,23.0,30.0,0.7666666666666667,8,0.11734693877551021,5.5,False,Percent
6,6,Shannon Elizabeth,7,eliminated,6,3,24.0,30.0,0.8,7,0.13333333333333333,5.5,False,Percent
6,7,Shannon Elizabeth,7,eliminated,6,3,25.5,30.0,0.85,6,0.16504854368932037,4.5,True,Percent
6,1,Marissa Jaret Winokur,9,eliminated,4,3,18.0,30.0,0.6,12,0.07407407407407407,8.5,False,Percent
6,2,Marissa Jaret Winokur,9,eliminated,4,3,21.0,30.0,0.7,12,0.08171206225680934,6.5,False,Percent
6,3,Marissa Jaret Winokur,9,eliminated,4,3,19.0,30.0,0.6333333333333333,10,0.08333333333333333,10.0,False,Percent
6,4,Marissa Jaret Winokur,9,eliminated,4,3,24.0,30.0,0.8,9,0.10666666666666667,6.0,False,Percent
6,5,Marissa Jaret Winokur,9,eliminated,4,3,24.0,30.0,0.8,8,0.12244897959183675,4.0,False,Percent
6,6,Marissa Jaret Winokur,9,eliminated,4,3,26.0,30.0,0.8666666666666667,7,0.14444444444444446,4.0,False,Percent
6,7,Marissa Jaret Winokur,9,eliminated,4,3,26.0,30.0,0.8666666666666667,6,0.16828478964401294,3.0,False,Percent
6,8,Marissa Jaret Winokur,9,eliminated,4,3,25.0,30.0,0.8333333333333334,5,0.18726591760299627,5.0,False,Percent
6,9,Marissa Jaret Winokur,9,eliminated,4,3,26.0,30.0,0.8666666666666667,4,0.2363636363636364,4.0,True,Percent
6,1,Jason Taylor,99,finalist,2,3,22.0,30.0,0.7333333333333333,12,0.09053497942386832,4.5,False,Percent
6,2,Jason Taylor,99,finalist,2,3,27.0,30.0,0.9,12,0.10505836575875487,1.5,False,Percent
6,3,Jason Taylor,99,finalist,2,3,23.0,30.0,0.7666666666666667,10,0.10087719298245615,5.0,False,Percent
6,4,Jason Taylor,99,finalist,2,3,29.0,30.0,0.9666666666666667,9,0.1288888888888889,1.5,False,Percent
6,5,Jason Taylor,99,finalist,2,3,27.0,30.0,0.9,8,0.13775510204081634,2.5,False,Percent
6,6,Jason Taylor,99,finalist,2,3,24.0,30.0,0.8,7,0.13333333333333333,5.5,False,Percent
6,7,Jason Taylor,99,finalist,2,3,27.5,30.0,0.9166666666666666,6,0.17799352750809058,1.0,False,Percent
6,8,Jason Taylor,99,finalist,2,3,26.0,30.0,0.8666666666666667,5,0.1947565543071161,4.0,False,Percent
6,9,Jason Taylor,99,finalist,2,3,27.5,30.0,0.9166666666666666,4,0.25,3.0,False,Percent
6,10,Jason Taylor,99,finalist,2,3,28.5,30.0,0.95,3,0.33727810650887574,2.0,False,Percent
6,1,Kristi Yamaguchi,99,finalist,1,3,27.0,30.0,0.9,12,0.11111111111111112,1.0,False,Percent
6,2,Kristi Yamaguchi,99,finalist,1,3,27.0,30.0,0.9,12,0.10505836575875487,1.5,False,Percent
6,3,Kristi Yamaguchi,99,finalist,1,3,27.0,30.0,0.9,10,0.11842105263157895,1.0,False,Percent
6,4,Kristi Yamaguchi,99,finalist,1,3,29.0,30.0,0.9666666666666667,9,0.1288888888888889,1.5,False,Percent
6,5,Kristi Yamaguchi,99,finalist,1,3,29.0,30.0,0.9666666666666667,8,0.14795918367346939,1.0,False,Percent
6,6,Kristi Yamaguchi,99,finalist,1,3,30.0,30.0,1.0,7,0.16666666666666666,1.0,False,Percent
6,7,Kristi Yamaguchi,99,finalist,1,3,27.0,30.0,0.9,6,0.17475728155339806,2.0,False,Percent
6,8,Kristi Yamaguchi,99,finalist,1,3,27.5,30.0,0.9166666666666666,5,0.20599250936329586,2.0,False,Percent
6,9,Kristi Yamaguchi,99,finalist,1,3,28.5,30.0,0.95,4,0.2590909090909091,1.0,False,Percent
6,10,Kristi Yamaguchi,99,finalist,1,3,30.0,30.0,1.0,3,0.3550295857988166,1.0,False,Percent
6,1,Monica Seles,2,eliminated,11,3,15.0,30.0,0.5,12,0.0617283950617284,11.5,False,Percent
6,2,Monica Seles,2,eliminated,11,3,15.0,30.0,0.5,12,0.058365758754863814,12.0,True,Percent
6,1,Penn Jillette,2,eliminated,12,3,16.0,30.0,0.5333333333333333,12,0.06584362139917696,10.0,False,Percent
6,2,Penn Jillette,2,eliminated,12,3,17.0,30.0,0.5666666666666667,12,0.06614785992217899,10.0,True,Percent
6,1,Adam Carolla,4,eliminated,9,3,15.0,30.0,0.5,12,0.0617283950617284,11.5,False,Percent
6,2,Adam Carolla,4,eliminated,9,3,19.0,30.0,0.6333333333333333,12,0.07392996108949416,9.0,False,Percent
6,3,Adam Carolla,4,eliminated,9,3,21.0,30.0,0.7,10,0.09210526315789473,7.5,False,Percent
6,4,Adam Carolla,4,eliminated,9,3,19.0,30.0,0.6333333333333333,9,0.08444444444444445,9.0,True,Percent
6,1,Mario,8,eliminated,5,3,24.0,30.0,0.8,12,0.09876543209876544,2.5,False,Percent
6,2,Mario,8,eliminated,5,3,26.0,30.0,0.8666666666666667,12,0.10116731517509728,3.0,False,Percent
6,3,Mario,8,eliminated,5,3,21.0,30.0,0.7,10,0.09210526315789473,7.5,False,Percent
6,4,Mario,8,eliminated,5,3,24.0,30.0,0.8,9,0.10666666666666667,6.0,False,Percent
6,5,Mario,8,eliminated,5,3,27.0,30.0,0.9,8,0.13775510204081634,2.5,False,Percent
6,6,Mario,8,eliminated,5,3,28.0,30.0,0.9333333333333333,7,0.15555555555555556,2.0,False,Percent
6,7,Mario,8,eliminated,5,3,25.5,30.0,0.85,6,0.16504854368932037,4.5,False,Percent
6,8,Mario,8,eliminated,5,3,26.5,30.0,0.8833333333333333,5,0.19850187265917602,3.0,True,Percent
7,1,Ted McGinley,1,eliminated,12,3,18.5,30.0,0.6166666666666667,13,0.07341269841269842,9.0,True,Percent
7,1,Cloris Leachman,6,eliminated,7,3,16.0,30.0,0.5333333333333333,13,0.06349206349206349,12.0,False,Percent
7,2,Cloris Leachman,6,eliminated,7,3,15.0,30.0,0.5,11,0.06787330316742082,11.0,False,Percent
7,3,Cloris Leachman,6,eliminated,7,3,16.0,30.0,0.5333333333333333,9,0.08040201005025126,9.0,False,Percent
7,4,Cloris Leachman,6,eliminated,7,3,22.0,30.0,0.7333333333333333,9,0.1083743842364532,6.0,False,Percent
7,5,Cloris Leachman,6,eliminated,7,3,21.0,30.0,0.7,8,0.10769230769230768,7.5,False,Percent
7,6,Cloris Leachman,6,eliminated,7,3,15.0,30.0,0.5,7,0.09374999999999999,7.0,True,Percent
7,1,Susan Lucci,7,eliminated,6,3,18.5,30.0,0.6166666666666667,13,0.07341269841269842,9.0,False,Percent
7,2,Susan Lucci,7,eliminated,6,3,21.0,30.0,0.7,11,0.09502262443438914,5.0,False,Percent
7,3,Susan Lucci,7,eliminated,6,3,21.0,30.0,0.7,9,0.10552763819095477,6.5,False,Percent
7,4,Susan Lucci,7,eliminated,6,3,24.0,30.0,0.8,9,0.11822660098522168,3.0,False,Percent
7,5,Susan Lucci,7,eliminated,6,3,22.0,30.0,0.7333333333333333,8,0.11282051282051281,5.5,False,Percent
7,6,Susan Lucci,7,eliminated,6,3,23.0,30.0,0.7666666666666667,7,0.14375,4.5,False,Percent
7,7,Susan Lucci,7,eliminated,6,3,24.0,30.0,0.8,6,0.16326530612244897,4.0,True,Percent
7,1,Cody Linley,9,eliminated,4,3,20.5,30.0,0.6833333333333333,13,0.08134920634920635,6.0,False,Percent
7,2,Cody Linley,9,eliminated,4,3,21.0,30.0,0.7,11,0.09502262443438914,5.0,False,Percent
7,3,Cody Linley,9,eliminated,4,3,21.0,30.0,0.7,9,0.10552763819095477,6.5,False,Percent
7,4,Cody Linley,9,eliminated,4,3,23.0,30.0,0.7666666666666667,9,0.11330049261083745,4.0,False,Percent
7,5,Cody Linley,9,eliminated,4,3,28.0,30.0,0.9333333333333333,8,0.14358974358974358,2.0,False,Percent
7,6,Cody Linley,9,eliminated,4,3,23.0,30.0,0.7666666666666667,7,0.14375,4.5,False,Percent
7,7,Cody Linley,9,eliminated,4,3,22.0,30.0,0.7333333333333333,6,0.1496598639455782,5.0,False,Percent
7,8,Cody Linley,9,eliminated,4,3,24.0,30.0,0.8,5,0.18823529411764706,4.5,False,Percent
7,9,Cody Linley,9,eliminated,4,3,23.0,30.0,0.7666666666666667,4,0.22885572139303484,4.0,True,Percent
7,1,Misty May-Treanor,2,withdrew,10,3,21.0,30.0,0.7,13,0.08333333333333333,5.0,False,Percent
7,2,Misty May-Treanor,2,withdrew,10,3,21.0,30.0,0.7,11,0.09502262443438914,5.0,False,Percent
7,1,Maurice Greene,8,eliminated,5,3,19.5,30.0,0.65,13,0.07738095238095238,7.0,False,Percent
7,2,Maurice Greene,8,eliminated,5,3,19.0,30.0,0.6333333333333333,11,0.08597285067873303,8.0,False,Percent
7,3,Maurice Greene,8,eliminated,5,3,24.0,30.0,0.8,9,0.1206030150753769,3.0,False,Percent
7,4,Maurice Greene,8,eliminated,5,3,20.0,30.0,0.6666666666666666,9,0.09852216748768472,8.0,False,Percent
7,5,Maurice Greene,8,eliminated,5,3,27.0,30.0,0.9,8,0.13846153846153847,3.0,False,Percent
7,6,Maurice Greene,8,eliminated,5,3,21.0,30.0,0.7,7,0.13124999999999998,6.0,False,Percent
7,7,Maurice Greene,8,eliminated,5,3,25.0,30.0,0.8333333333333334,6,0.17006802721088435,2.5,False,Percent
7,8,Maurice Greene,8,eliminated,5,3,24.0,30.0,0.8,5,0.18823529411764706,4.5,True,Percent
7,1,Warren Sapp,99,finalist,2,3,21.5,30.0,0.7166666666666667,13,0.08531746031746032,3.5,False,Percent
7,2,Warren Sapp,99,finalist,2,3,24.0,30.0,0.8,11,0.10859728506787332,1.5,False,Percent
7,3,Warren Sapp,99,finalist,2,3,25.0,30.0,0.8333333333333334,9,0.1256281407035176,2.0,False,Percent
7,4,Warren Sapp,99,finalist,2,3,22.0,30.0,0.7333333333333333,9,0.1083743842364532,6.0,False,Percent
7,5,Warren Sapp,99,finalist,2,3,25.0,30.0,0.8333333333333334,8,0.12820512820512822,4.0,False,Percent
7,6,Warren Sapp,99,finalist,2,3,25.0,30.0,0.8333333333333334,7,0.15625,3.0,False,Percent
7,7,Warren Sapp,99,finalist,2,3,21.0,30.0,0.7,6,0.14285714285714285,6.0,False,Percent
7,8,Warren Sapp,99,finalist,2,3,27.0,30.0,0.9,5,0.21176470588235294,2.0,False,Percent
7,9,Warren Sapp,99,finalist,2,3,24.5,30.0,0.8166666666666667,4,0.24378109452736318,2.5,False,Percent
7,10,Warren Sapp,99,finalist,2,3,27.5,30.0,0.9166666666666666,3,0.3235294117647059,2.5,False,Percent
7,1,Jeffrey Ross,1,eliminated,13,3,12.0,30.0,0.4,13,0.047619047619047616,13.0,True,Percent
7,1,Toni Braxton,5,eliminated,8,3,22.5,30.0,0.75,13,0.08928571428571429,2.0,False,Percent
7,2,Toni Braxton,5,eliminated,8,3,23.0,30.0,0.7666666666666667,11,0.10407239819004527,3.0,False,Percent
7,3,Toni Braxton,5,eliminated,8,3,22.0,30.0,0.7333333333333333,9,0.11055276381909548,4.5,False,Percent
7,4,Toni Braxton,5,eliminated,8,3,22.0,30.0,0.7333333333333333,9,0.1083743842364532,6.0,False,Percent
7,5,Toni Braxton,5,eliminated,8,3,22.0,30.0,0.7333333333333333,8,0.11282051282051281,5.5,True,Percent
7,1,Lance Bass,99,finalist,3,3,21.5,30.0,0.7166666666666667,13,0.08531746031746032,3.5,False,Percent
7,2,Lance Bass,99,finalist,3,3,20.0,30.0,0.6666666666666666,11,0.09049773755656108,7.0,False,Percent
7,3,Lance Bass,99,finalist,3,3,22.0,30.0,0.7333333333333333,9,0.11055276381909548,4.5,False,Percent
7,4,Lance Bass,99,finalist,3,3,26.0,30.0,0.8666666666666667,9,0.12807881773399016,1.5,False,Percent
7,5,Lance Bass,99,finalist,3,3,21.0,30.0,0.7,8,0.10769230769230768,7.5,False,Percent
7,6,Lance Bass,99,finalist,3,3,27.0,30.0,0.9,7,0.16874999999999998,1.0,False,Percent
7,7,Lance Bass,99,finalist,3,3,25.0,30.0,0.8333333333333334,6,0.17006802721088435,2.5,False,Percent
7,8,Lance Bass,99,finalist,3,3,25.0,30.0,0.8333333333333334,5,0.19607843137254902,3.0,False,Percent
7,9,Lance Bass,99,finalist,3,3,28.5,30.0,0.95,4,0.2835820895522388,1.0,False,Percent
7,10,Lance Bass,99,finalist,3,3,27.5,30.0,0.9166666666666666,3,0.3235294117647059,2.5,False,Percent
7,1,Kim Kardashian,2,eliminated,11,3,18.5,30.0,0.6166666666666667,13,0.07341269841269842,9.0,False,Percent
7,2,Kim Kardashian,2,eliminated,11,3,17.0,30.0,0.5666666666666667,11,0.07692307692307693,9.0,True,Percent
7,1,Rocco DiSpirito,4,eliminated,9,3,17.5,30.0,0.5833333333333334,13,0.06944444444444445,11.0,False,Percent
7,2,Rocco DiSpirito,4,eliminated,9,3,16.0,30.0,0.5333333333333333,11,0.07239819004524888,10.0,False,Percent
7,3,Rocco DiSpirito,4,eliminated,9,3,20.0,30.0,0.6666666666666666,9,0.10050251256281408,8.0,False,Percent
7,4,Rocco DiSpirito,4,eliminated,9,3,18.0,30.0,0.6,9,0.08866995073891626,9.0,True,Percent
7,1,Brooke Burke,99,finalist,1,3,24.5,30.0,0.8166666666666667,13,0.09722222222222221,1.0,False,Percent
7,2,Brooke Burke,99,finalist,1,3,24.0,30.0,0.8,11,0.10859728506787332,1.5,False,Percent
7,3,Brooke Burke,99,finalist,1,3,28.0,30.0,0.9333333333333333,9,0.1407035175879397,1.0,False,Percent
7,4,Brooke Burke,99,finalist,1,3,26.0,30.0,0.8666666666666667,9,0.12807881773399016,1.5,False,Percent
7,5,Brooke Burke,99,finalist,1,3,29.0,30.0,0.9666666666666667,8,0.14871794871794872,1.0,False,Percent
7,6,Brooke Burke,99,finalist,1,3,26.0,30.0,0.8666666666666667,7,0.16249999999999998,2.0,False,Percent
7,7,Brooke Burke,99,finalist,1,3,30.0,30.0,1.0,6,0.2040816326530612,1.0,False,Percent
7,8,Brooke Burke,99,finalist,1,3,27.5,30.0,0.9166666666666666,5,0.2156862745098039,1.0,False,Percent
7,9,Brooke Burke,99,finalist,1,3,24.5,30.0,0.8166666666666667,4,0.24378109452736318,2.5,False,Percent
7,10,Brooke Burke,99,finalist,1,3,30.0,30.0,1.0,3,0.35294117647058826,1.0,False,Percent
8,1,Gilles Marini,99,finalist,2,3,24.0,30.0,0.8,13,0.09876543209876544,1.0,False,Percent
8,2,Gilles Marini,99,finalist,2,3,27.0,30.0,0.9,13,0.10188679245283018,1.0,False,Percent
8,3,Gilles Marini,99,finalist,2,3,27.0,30.0,0.9,12,0.1062992125984252,2.0,False,Percent
8,4,Gilles Marini,99,finalist,2,3,30.0,30.0,1.0,11,0.12396694214876033,1.0,False,Percent
8,5,Gilles Marini,99,finalist,2,3,29.0,30.0,0.9666666666666667,9,0.1380952380952381,1.0,False,Percent
8,6,Gilles Marini,99,finalist,2,3,26.0,30.0,0.8666666666666667,8,0.13978494623655915,3.5,False,Percent
8,7,Gilles Marini,99,finalist,2,3,27.0,30.0,0.9,7,0.14835164835164835,3.5,False,Percent
8,8,Gilles Marini,99,finalist,2,3,27.5,30.0,0.9166666666666666,6,0.17628205128205127,2.0,False,Percent
8,9,Gilles Marini,99,finalist,2,3,28.0,30.0,0.9333333333333333,5,0.2097378277153558,2.5,False,Percent
8,10,Gilles Marini,99,finalist,2,3,30.0,30.0,1.0,4,0.273972602739726,1.0,False,Percent
8,11,Gilles Marini,99,finalist,2,3,29.0,30.0,0.9666666666666667,3,0.3314285714285714,2.0,False,Percent
8,1,Denise Richards,3,eliminated,12,3,18.0,30.0,0.6,13,0.07407407407407407,7.5,False,Percent
8,2,Denise Richards,3,eliminated,12,3,21.0,30.0,0.7,13,0.07924528301886792,5.0,False,Percent
8,3,Denise Richards,3,eliminated,12,3,16.0,30.0,0.5333333333333333,12,0.06299212598425197,10.0,True,Percent
8,1,David Alan Grier,5,eliminated,9,3,19.0,30.0,0.6333333333333333,13,0.07818930041152264,6.0,False,Percent
8,2,David Alan Grier,5,eliminated,9,3,17.0,30.0,0.5666666666666667,13,0.06415094339622641,11.5,False,Percent
8,3,David Alan Grier,5,eliminated,9,3,24.0,30.0,0.8,12,0.09448818897637795,5.0,False,Percent
8,4,David Alan Grier,5,eliminated,9,3,22.0,30.0,0.7333333333333333,11,0.09090909090909091,6.5,False,Percent
8,5,David Alan Grier,5,eliminated,9,3,22.0,30.0,0.7333333333333333,9,0.10476190476190475,6.0,True,Percent
8,1,Lawrence Taylor,7,eliminated,7,3,16.0,30.0,0.5333333333333333,13,0.06584362139917696,11.0,False,Percent
8,2,Lawrence Taylor,7,eliminated,7,3,20.0,30.0,0.6666666666666666,13,0.07547169811320754,7.0,False,Percent
8,3,Lawrence Taylor,7,eliminated,7,3,20.0,30.0,0.6666666666666666,12,0.07874015748031496,8.0,False,Percent
8,4,Lawrence Taylor,7,eliminated,7,3,19.0,30.0,0.6333333333333333,11,0.07851239669421488,8.0,False,Percent
8,5,Lawrence Taylor,7,eliminated,7,3,20.0,30.0,0.6666666666666666,9,0.09523809523809523,8.0,False,Percent
8,6,Lawrence Taylor,7,eliminated,7,3,22.0,30.0,0.7333333333333333,8,0.11827956989247311,6.0,False,Percent
