season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,share_entropy,confidence,n_valid_sims,prior_strength,posterior_strength
3,7,Emmitt Smith,99,finalist,1,3,28.5,30.0,0.95,5,0.2111111111111111,1.5,False,Percent,0.17660214373789418,0.07101669062444795,2.6354386964496452,0.9637,9637.0,30.052533199864076,32.05253319986408
3,7,Jerry Springer,7,eliminated,5,3,23.0,30.0,0.7666666666666667,5,0.1703703703703704,5.0,True,Percent,0.011730040923765042,0.019521200293566455,0.7072570839249991,0.9637,9637.0,30.052533199864076,32.05253319986408
3,7,Joey Lawrence,99,finalist,3,3,28.5,30.0,0.95,5,0.2111111111111111,1.5,False,Percent,0.2361831361357503,0.07881960773292662,2.764759598307111,0.9637,9637.0,30.052533199864076,32.05253319986408
3,7,Mario Lopez,99,finalist,2,3,28.0,30.0,0.9333333333333332,5,0.2074074074074074,3.0,False,Percent,0.33941858995916346,0.08781916777938724,2.8940192646699527,0.9637,9637.0,30.052533199864076,32.05253319986408
3,7,Monique Coleman,8,eliminated,4,3,27.0,30.0,0.9,5,0.2,4.0,False,Percent,0.2360660892434275,0.0793014160104356,2.773873565733842,0.9637,9637.0,30.052533199864076,32.05253319986408
3,8,Emmitt Smith,99,finalist,1,3,27.0,30.0,0.9,4,0.2477064220183486,2.5,False,Percent,0.19207422564328488,0.06650885914217963,2.4106159968214427,0.3831,3831.0,41.67294949902083,43.67294949902084
3,8,Joey Lawrence,99,finalist,3,3,27.0,30.0,0.9,4,0.2477064220183486,2.5,False,Percent,0.2237512534443155,0.06700186769107128,2.525304718381004,0.3831,3831.0,41.67294949902083,43.67294949902084
3,8,Mario Lopez,99,finalist,2,3,28.5,30.0,0.95,4,0.2614678899082568,1.0,False,Percent,0.465848682382133,0.0889403417976254,2.8649821554146078,0.3831,3831.0,41.67294949902083,43.67294949902084
3,8,Monique Coleman,8,eliminated,4,3,26.5,30.0,0.8833333333333333,4,0.2431192660550458,4.0,True,Percent,0.1183258385302687,0.03600747038766856,2.0104828114351907,0.3831,3831.0,41.67294949902083,43.67294949902084
3,9,Emmitt Smith,99,finalist,1,3,29.5,30.0,0.9833333333333332,3,0.3333333333333333,2.0,False,Percent,0.18678255401583022,,,,,47.40562796752977,47.40562796752977
3,9,Joey Lawrence,99,finalist,3,3,29.5,30.0,0.9833333333333332,3,0.3333333333333333,2.0,False,Percent,0.24951382918966056,,,,,47.40562796752977,47.40562796752977
3,9,Mario Lopez,99,finalist,2,3,29.5,30.0,0.9833333333333332,3,0.3333333333333333,2.0,False,Percent,0.5637036167945093,,,,,47.40562796752977,47.40562796752977
3,10,Emmitt Smith,99,finalist,1,3,29.666600000000003,30.0,0.9888866666666668,2,0.5,1.5,False,Percent,0.2488820730889035,,,,,46.25044867067424,46.25044867067424
3,10,Mario Lopez,99,finalist,2,3,29.666600000000003,30.0,0.9888866666666668,2,0.5,1.5,False,Percent,0.7511179269110966,,,,,46.25044867067424,46.25044867067424
4,1,Apolo Anton Ohno,99,finalist,1,3,21.0,30.0,0.7,11,0.1019417475728155,3.5,False,Percent,0.10916826743678378,,,,,11.00847621401599,11.00847621401599
4,1,Billy Ray Cyrus,8,eliminated,5,3,13.0,30.0,0.4333333333333333,11,0.0631067961165048,11.0,False,Percent,0.04541954674557048,,,,,11.00847621401599,11.00847621401599
4,1,Clyde Drexler,5,eliminated,8,3,16.0,30.0,0.5333333333333333,11,0.0776699029126213,9.0,False,Percent,0.0688440847563696,,,,,11.00847621401599,11.00847621401599
4,1,Heather Mills,6,eliminated,7,3,18.0,30.0,0.6,11,0.087378640776699,7.0,False,Percent,0.08497375782853527,,,,,11.00847621401599,11.00847621401599
4,1,Ian Ziering,9,eliminated,4,3,21.0,30.0,0.7,11,0.1019417475728155,3.5,False,Percent,0.10916826743678378,,,,,11.00847621401599,11.00847621401599
4,1,Joey Fatone,99,finalist,2,3,24.0,30.0,0.8,11,0.116504854368932,1.0,False,Percent,0.13336277704503233,,,,,11.00847621401599,11.00847621401599
4,1,John Ratzenberger,7,eliminated,6,3,17.0,30.0,0.5666666666666667,11,0.0825242718446602,8.0,False,Percent,0.07690892129245243,,,,,11.00847621401599,11.00847621401599
4,1,Laila Ali,99,finalist,3,3,23.0,30.0,0.7666666666666667,11,0.1116504854368932,2.0,False,Percent,0.1252979405089495,,,,,11.00847621401599,11.00847621401599
4,1,Leeza Gibbons,4,eliminated,9,3,15.0,30.0,0.5,11,0.0728155339805825,10.0,False,Percent,0.06077924822028676,,,,,11.00847621401599,11.00847621401599
4,1,Paulina Porizkova,2,eliminated,11,3,19.0,30.0,0.6333333333333333,11,0.0922330097087378,5.5,False,Percent,0.09303859436461812,,,,,11.00847621401599,11.00847621401599
4,1,Shandi Finnessey,3,eliminated,10,3,19.0,30.0,0.6333333333333333,11,0.0922330097087378,5.5,False,Percent,0.09303859436461812,,,,,11.00847621401599,11.00847621401599
4,2,Apolo Anton Ohno,99,finalist,1,3,26.0,30.0,0.8666666666666667,11,0.1061224489795918,2.0,False,Percent,0.12988444654330836,0.08827487164190574,2.7324140588982413,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,Billy Ray Cyrus,8,eliminated,5,3,21.0,30.0,0.7,11,0.0857142857142857,7.5,False,Percent,0.055008459602505874,0.05700074286948003,1.991395961600194,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,Clyde Drexler,5,eliminated,8,3,18.0,30.0,0.6,11,0.073469387755102,11.0,False,Percent,0.07950406854226809,0.06394548787517103,2.2409061382929956,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,Heather Mills,6,eliminated,7,3,24.0,30.0,0.8,11,0.0979591836734694,3.5,False,Percent,0.09286014255494336,0.08068805213028268,2.495155651418055,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,Ian Ziering,9,eliminated,4,3,22.0,30.0,0.7333333333333333,11,0.0897959183673469,5.0,False,Percent,0.10207747282306828,0.08655532953914355,2.5852672627486086,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,Joey Fatone,99,finalist,2,3,24.0,30.0,0.8,11,0.0979591836734694,3.5,False,Percent,0.14752369343308955,0.10830391012049424,2.890567329442747,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,John Ratzenberger,7,eliminated,6,3,21.0,30.0,0.7,11,0.0857142857142857,7.5,False,Percent,0.07522227062408994,0.07216182565051735,2.29638160470015,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,Laila Ali,99,finalist,3,3,27.0,30.0,0.9,11,0.110204081632653,1.0,False,Percent,0.1658756442424389,0.10816749995759554,2.9726626649170624,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,Leeza Gibbons,4,eliminated,9,3,21.0,30.0,0.7,11,0.0857142857142857,7.5,False,Percent,0.06436569070199603,0.062104701822745544,2.1500996723289405,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,Paulina Porizkova,2,eliminated,11,3,21.0,30.0,0.7,11,0.0857142857142857,7.5,True,Percent,0.00627077045944001,0.006681774361722309,0.20657409860078957,0.0398,398.0,11.610196975997427,13.610196975997427
4,2,Shandi Finnessey,3,eliminated,10,3,20.0,30.0,0.6666666666666666,11,0.0816326530612245,10.0,False,Percent,0.08140734047285163,0.07903006069702158,2.3408611775179233,0.0398,398.0,11.610196975997427,13.610196975997427
4,3,Apolo Anton Ohno,99,finalist,1,3,23.0,30.0,0.7666666666666667,10,0.1055045871559633,5.0,False,Percent,0.15758632438422657,0.09510259017407771,2.8619718259642988,0.0367,367.0,14.913427887660387,16.913427887660387
4,3,Billy Ray Cyrus,8,eliminated,5,3,21.0,30.0,0.7,10,0.0963302752293577,7.0,False,Percent,0.06753239101820334,0.07129776832427182,2.1741373458008395,0.0367,367.0,14.913427887660387,16.913427887660387
4,3,Clyde Drexler,5,eliminated,8,3,16.0,30.0,0.5333333333333333,10,0.073394495412844,10.0,False,Percent,0.0796650791684014,0.05509435082610094,2.0182257649199906,0.0367,367.0,14.913427887660387,16.913427887660387
4,3,Heather Mills,6,eliminated,7,3,24.0,30.0,0.8,10,0.110091743119266,2.5,False,Percent,0.1081521718898947,0.0781873387780612,2.572861630237572,0.0367,367.0,14.913427887660387,16.913427887660387
4,3,Ian Ziering,9,eliminated,4,3,24.0,30.0,0.8,10,0.110091743119266,2.5,False,Percent,0.11079382996133576,0.07873738001514925,2.5903756322345446,0.0367,367.0,14.913427887660387,16.913427887660387
4,3,Joey Fatone,99,finalist,2,3,24.0,30.0,0.8,10,0.110091743119266,2.5,False,Percent,0.16743014908460987,0.09236682804338772,2.8571039413140125,0.0367,367.0,14.913427887660387,16.913427887660387
4,3,John Ratzenberger,7,eliminated,6,3,20.0,30.0,0.6666666666666666,10,0.091743119266055,9.0,False,Percent,0.06987538259688118,0.05562087701759018,2.1792873207739167,0.0367,367.0,14.913427887660387,16.913427887660387
4,3,Laila Ali,99,finalist,3,3,21.0,30.0,0.7,10,0.0963302752293577,7.0,False,Percent,0.15722757247830615,0.09468675700099205,2.8560345370632345,0.0367,367.0,14.913427887660387,16.913427887660387
4,3,Leeza Gibbons,4,eliminated,9,3,24.0,30.0,0.8,10,0.110091743119266,2.5,False,Percent,0.07217182845238147,0.06543629080655246,2.271305195248044,0.0367,367.0,14.913427887660387,16.913427887660387
4,3,Shandi Finnessey,3,eliminated,10,3,21.0,30.0,0.7,10,0.0963302752293577,7.0,True,Percent,0.009565270965759341,0.008830057005487117,0.37343602920649815,0.0367,367.0,14.913427887660387,16.913427887660387
4,4,Apolo Anton Ohno,99,finalist,1,3,26.0,30.0,0.8666666666666667,9,0.1368421052631579,2.0,False,Percent,0.19760491965887383,0.09118524589760629,2.9003891844384784,0.1167,1167.0,20.019835690599216,22.019835690599212
4,4,Billy Ray Cyrus,8,eliminated,5,3,21.0,30.0,0.7,9,0.1105263157894736,5.5,False,Percent,0.045135158522121306,0.05448821511598985,1.8028509233804193,0.1167,1167.0,20.019835690599216,22.019835690599212
4,4,Clyde Drexler,5,eliminated,8,3,15.0,30.0,0.5,9,0.0789473684210526,9.0,False,Percent,0.05225770280890516,0.0509898933508098,1.9121015200159892,0.1167,1167.0,20.019835690599216,22.019835690599212
4,4,Heather Mills,6,eliminated,7,3,23.0,30.0,0.7666666666666667,9,0.1210526315789473,4.0,False,Percent,0.1200405996187673,0.0709233375651971,2.591396764455607,0.1167,1167.0,20.019835690599216,22.019835690599212
4,4,Ian Ziering,9,eliminated,4,3,24.0,30.0,0.8,9,0.1263157894736842,3.0,False,Percent,0.1363471314248494,0.07750599790208205,2.679199106489193,0.1167,1167.0,20.019835690599216,22.019835690599212
4,4,Joey Fatone,99,finalist,2,3,28.0,30.0,0.9333333333333332,9,0.1473684210526316,1.0,False,Percent,0.23674171182525539,0.09876024266192895,2.977092062079438,0.1167,1167.0,20.019835690599216,22.019835690599212
4,4,John Ratzenberger,7,eliminated,6,3,16.0,30.0,0.5333333333333333,9,0.0842105263157894,7.5,False,Percent,0.0567954451817066,0.06019076754776549,2.0241121622357694,0.1167,1167.0,20.019835690599216,22.019835690599212
4,4,Laila Ali,99,finalist,3,3,21.0,30.0,0.7,9,0.1105263157894736,5.5,False,Percent,0.14547893704522924,0.08143205456662717,2.736651864848638,0.1167,1167.0,20.019835690599216,22.019835690599212
4,4,Leeza Gibbons,4,eliminated,9,3,16.0,30.0,0.5333333333333333,9,0.0842105263157894,7.5,True,Percent,0.009598393914291086,0.010483713397545233,0.48025053766835724,0.1167,1167.0,20.019835690599216,22.019835690599212
4,5,Apolo Anton Ohno,99,finalist,1,3,30.0,30.0,1.0,8,0.1704545454545454,1.0,False,Percent,0.25400776927899205,0.084516783279609,2.848002079996692,0.8974,8974.0,27.565360123917127,29.565360123917127
4,5,Billy Ray Cyrus,8,eliminated,5,3,17.0,30.0,0.5666666666666667,8,0.096590909090909,7.0,False,Percent,0.028450856403912934,0.038444462736955565,1.3718279520126622,0.8974,8974.0,27.565360123917127,29.565360123917127
4,5,Clyde Drexler,5,eliminated,8,3,13.0,30.0,0.4333333333333333,8,0.0738636363636363,8.0,True,Percent,0.0057951690342622235,0.009929498237998574,0.33192742266626074,0.8974,8974.0,27.565360123917127,29.565360123917127
4,5,Heather Mills,6,eliminated,7,3,21.0,30.0,0.7,8,0.1193181818181818,5.0,False,Percent,0.10729070795264546,0.06005149591450596,2.4202075085111967,0.8974,8974.0,27.565360123917127,29.565360123917127
4,5,Ian Ziering,9,eliminated,4,3,24.0,30.0,0.8,8,0.1363636363636363,4.0,False,Percent,0.13805471093772897,0.06590581737313252,2.5553456150278575,0.8974,8974.0,27.565360123917127,29.565360123917127
4,5,Joey Fatone,99,finalist,2,3,25.0,30.0,0.8333333333333334,8,0.1420454545454545,3.0,False,Percent,0.25938089324517916,0.08524963488999918,2.8609740757269058,0.8974,8974.0,27.565360123917127,29.565360123917127
4,5,John Ratzenberger,7,eliminated,6,3,18.0,30.0,0.6,8,0.1022727272727272,6.0,False,Percent,0.027952618369934644,0.03628789046857653,1.3614133020923123,0.8974,8974.0,27.565360123917127,29.565360123917127
4,5,Laila Ali,99,finalist,3,3,28.0,30.0,0.9333333333333332,8,0.1590909090909091,2.0,False,Percent,0.1790672747773437,0.07338626463476645,2.686101919682575,0.8974,8974.0,27.565360123917127,29.565360123917127
4,6,Apolo Anton Ohno,99,finalist,1,3,28.0,30.0,0.9333333333333332,7,0.1647058823529411,1.5,False,Percent,0.16618729373946844,0.12317555818278733,2.882648568270932,0.0123,123.0,38.999460795487764,40.99946079548777
4,6,Billy Ray Cyrus,8,eliminated,5,3,21.0,30.0,0.7,7,0.1235294117647058,6.0,False,Percent,0.1606740568354664,0.10939052572794541,2.830888838217855,0.0123,123.0,38.999460795487764,40.99946079548777
4,6,Heather Mills,6,eliminated,7,3,23.0,30.0,0.7666666666666667,7,0.1352941176470588,5.0,True,Percent,0.026071181226371035,0.019888235535509478,1.239909915205537,0.0123,123.0,38.999460795487764,40.99946079548777
4,6,Ian Ziering,9,eliminated,4,3,24.0,30.0,0.8,7,0.1411764705882353,4.0,False,Percent,0.16460159142546515,0.11642200701154051,2.836881886767791,0.0123,123.0,38.999460795487764,40.99946079548777
4,6,Joey Fatone,99,finalist,2,3,27.0,30.0,0.9,7,0.1588235294117647,3.0,False,Percent,0.14951334869195573,0.11441033503833026,2.8857226620588605,0.0123,123.0,38.999460795487764,40.99946079548777
4,6,John Ratzenberger,7,eliminated,6,3,19.0,30.0,0.6333333333333333,7,0.1117647058823529,7.0,False,Percent,0.20331503671408446,0.14292391164306767,2.953585557983576,0.0123,123.0,38.999460795487764,40.99946079548777
4,6,Laila Ali,99,finalist,3,3,28.0,30.0,0.9333333333333332,7,0.1647058823529411,1.5,False,Percent,0.12963749136718872,0.10164143251258122,2.7500630041969583,0.0123,123.0,38.999460795487764,40.99946079548777
4,7,Apolo Anton Ohno,99,finalist,1,3,27.0,30.0,0.9,6,0.174757281553398,3.5,False,Percent,0.2707187818416853,0.08530245213244084,2.7830996025467165,0.0882,882.0,51.05624003801447,53.05624003801448
4,7,Billy Ray Cyrus,8,eliminated,5,3,19.0,30.0,0.6333333333333333,6,0.1229773462783171,6.0,False,Percent,0.07317896332181031,0.0884838183810502,1.7735226940956192,0.0882,882.0,51.05624003801447,53.05624003801448
4,7,Ian Ziering,9,eliminated,4,3,27.0,30.0,0.9,6,0.174757281553398,3.5,False,Percent,0.1273675825509544,0.07049271633536333,2.3940338216120622,0.0882,882.0,51.05624003801447,53.05624003801448
4,7,Joey Fatone,99,finalist,2,3,29.5,30.0,0.9833333333333332,6,0.1909385113268608,1.5,False,Percent,0.2942134357296048,0.0895914170804849,2.8102663720114336,0.0882,882.0,51.05624003801447,53.05624003801448
4,7,John Ratzenberger,7,eliminated,6,3,22.5,30.0,0.75,6,0.145631067961165,5.0,True,Percent,0.010786137812468035,0.015313371774800216,0.5985068991450898,0.0882,882.0,51.05624003801447,53.05624003801448
4,7,Laila Ali,99,finalist,3,3,29.5,30.0,0.9833333333333332,6,0.1909385113268608,1.5,False,Percent,0.22373509874347758,0.07263972228834323,2.6716689300983605,0.0882,882.0,51.05624003801447,53.05624003801448
4,8,Apolo Anton Ohno,99,finalist,1,3,29.0,30.0,0.9666666666666668,5,0.2310756972111553,1.0,False,Percent,0.33102624241365675,0.06188646768369731,2.5054391822370095,0.97,9700.0,72.16565083342964,74.16565083342964
4,8,Billy Ray Cyrus,8,eliminated,5,3,19.0,30.0,0.6333333333333333,5,0.1513944223107569,5.0,True,Percent,0.0075328302378249645,0.013375377521696537,0.411760229212722,0.97,9700.0,72.16565083342964,74.16565083342964
4,8,Ian Ziering,9,eliminated,4,3,23.5,30.0,0.7833333333333333,5,0.1872509960159362,4.0,False,Percent,0.09732680742723251,0.048857837809716,2.0137151064057175,0.97,9700.0,72.16565083342964,74.16565083342964
4,8,Joey Fatone,99,finalist,2,3,27.5,30.0,0.9166666666666666,5,0.2191235059760956,2.0,False,Percent,0.3341070051952581,0.06213972743859477,2.5059434528194053,0.97,9700.0,72.16565083342964,74.16565083342964
4,8,Laila Ali,99,finalist,3,3,26.5,30.0,0.8833333333333333,5,0.2111553784860557,3.0,False,Percent,0.23000711472602875,0.05341744315148258,2.3695523684146664,0.97,9700.0,72.16565083342964,74.16565083342964
4,9,Apolo Anton Ohno,99,finalist,1,3,29.5,30.0,0.9833333333333332,4,0.2489451476793248,3.0,False,Percent,0.2878768433992603,0.049891612200999816,2.2799311364589263,0.9638,9638.0,98.61422433018798,100.614224330188
4,9,Ian Ziering,9,eliminated,4,3,29.0,30.0,0.9666666666666668,4,0.2447257383966244,4.0,True,Percent,0.05391350958887977,0.02302113571974766,1.5415703450428972,0.9638,9638.0,98.61422433018798,100.614224330188
4,9,Joey Fatone,99,finalist,2,3,30.0,30.0,1.0,4,0.2531645569620253,1.5,False,Percent,0.38953990322718385,0.05460517410461559,2.3736380135390625,0.9638,9638.0,98.61422433018798,100.614224330188
4,9,Laila Ali,99,finalist,3,3,30.0,30.0,1.0,4,0.2531645569620253,1.5,False,Percent,0.26866974378467673,0.05095171648871195,2.2755198787654454,0.9638,9638.0,98.61422433018798,100.614224330188
4,10,Apolo Anton Ohno,99,finalist,1,3,29.3332,30.0,0.9777733333333334,3,0.3397685007685367,1.0,False,Percent,0.40501028392807376,,,,,123.5887925503867,123.5887925503867
4,10,Joey Fatone,99,finalist,2,3,28.6665,30.0,0.95555,3,0.3320460681848982,2.0,False,Percent,0.38620097303112083,,,,,123.5887925503867,123.5887925503867
4,10,Laila Ali,99,finalist,3,3,28.3332,30.0,0.94444,3,0.3281854310465651,3.0,False,Percent,0.20878874304080547,,,,,123.5887925503867,123.5887925503867
5,1,Albert Reed,2,eliminated,11,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.08060710122814309,0.07564993129461839,2.3899391732949495,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Cameron Mathison,8,eliminated,5,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.0833270925789938,0.07648858051674659,2.423030872634075,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Floyd Mayweather Jr. ,4,eliminated,9,3,18.0,30.0,0.6,12,0.0700389105058365,11.0,False,Percent,0.06296327474871942,0.0668741558741073,2.144686113910547,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Helio Castroneves,99,finalist,1,3,25.0,30.0,0.8333333333333334,12,0.0972762645914396,2.0,False,Percent,0.11341391345043077,0.08840295713338281,2.6900746787433074,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Jane Seymour,7,eliminated,6,3,24.0,30.0,0.8,12,0.0933852140077821,3.5,False,Percent,0.10786294852725355,0.087310312313275,2.6537051861614533,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Jennie Garth,9,eliminated,4,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.08252981686548115,0.07748053414465175,2.4139886755067037,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Josie Maran,1,eliminated,12,3,16.0,30.0,0.5333333333333333,12,0.0622568093385214,12.0,True,Percent,0.00769647717799017,0.008237305300185864,0.32220304936074434,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Marie Osmond,99,finalist,3,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.08174607282537015,0.0760331884114084,2.4047682286669785,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Mark Cuban,5,eliminated,8,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.0823558941292529,0.07648520421099876,2.4121218862054894,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Mel B,99,finalist,2,3,24.0,30.0,0.8,12,0.0933852140077821,3.5,False,Percent,0.10757578420905368,0.08631433608390329,2.6443499945558377,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Sabrina Bryan,6,eliminated,7,3,26.0,30.0,0.8666666666666667,12,0.1011673151750972,1.0,False,Percent,0.12436061015058573,0.09311927413275395,2.76423569399437,0.4961,4961.0,12.053195283737194,14.053195283737196
5,1,Wayne Newton,3,eliminated,10,3,19.0,30.0,0.6333333333333333,12,0.0739299610894941,10.0,False,Percent,0.06556101410872557,0.06541817102386732,2.1895082931719756,0.4961,4961.0,12.053195283737194,14.053195283737196
5,2,Albert Reed,2,eliminated,11,3,21.0,30.0,0.7,11,0.088235294117647,7.0,True,Percent,0.009339280495583378,0.007740983721510393,0.33268784344623303,0.0319,319.0,15.547388114564852,17.54738811456485
5,2,Cameron Mathison,8,eliminated,5,3,21.0,30.0,0.7,11,0.088235294117647,7.0,False,Percent,0.0765767836820946,0.06155045127750097,2.2408635186293395,0.0319,319.0,15.547388114564852,17.54738811456485
