season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,confidence,n_valid_sims
4,5,Clyde Drexler,5,eliminated,8,3,13.0,30.0,0.4333333333333333,8,0.0738636363636363,8.0,True,Percent,0.026981,0.022344,0.3764,3764
4,5,Laila Ali,99,finalist,3,3,28.0,30.0,0.9333333333333332,8,0.1590909090909091,2.0,False,Percent,0.132958,0.128488,0.3764,3764
4,5,Apolo Anton Ohno,99,finalist,1,3,30.0,30.0,1.0,8,0.1704545454545454,1.0,False,Percent,0.136896,0.130637,0.3764,3764
4,5,Heather Mills,6,eliminated,7,3,21.0,30.0,0.7,8,0.1193181818181818,5.0,False,Percent,0.139769,0.132306,0.3764,3764
4,5,Billy Ray Cyrus,8,eliminated,5,3,17.0,30.0,0.5666666666666667,8,0.096590909090909,7.0,False,Percent,0.143571,0.126911,0.3764,3764
4,5,Joey Fatone,99,finalist,2,3,25.0,30.0,0.8333333333333334,8,0.1420454545454545,3.0,False,Percent,0.137753,0.134151,0.3764,3764
4,6,John Ratzenberger,7,eliminated,6,3,19.0,30.0,0.6333333333333333,7,0.1117647058823529,7.0,False,Percent,0.193548,0.13111,0.1671,1671
4,6,Ian Ziering,9,eliminated,4,3,24.0,30.0,0.8,7,0.1411764705882353,4.0,False,Percent,0.157882,0.129434,0.1671,1671
4,6,Laila Ali,99,finalist,3,3,28.0,30.0,0.9333333333333332,7,0.1647058823529411,1.5,False,Percent,0.151279,0.138124,0.1671,1671
4,6,Apolo Anton Ohno,99,finalist,1,3,28.0,30.0,0.9333333333333332,7,0.1647058823529411,1.5,False,Percent,0.148285,0.133519,0.1671,1671
4,6,Heather Mills,6,eliminated,7,3,23.0,30.0,0.7666666666666667,7,0.1352941176470588,5.0,True,Percent,0.019491,0.016989,0.1671,1671
4,6,Billy Ray Cyrus,8,eliminated,5,3,21.0,30.0,0.7,7,0.1235294117647058,6.0,False,Percent,0.181194,0.134422,0.1671,1671
4,6,Joey Fatone,99,finalist,2,3,27.0,30.0,0.9,7,0.1588235294117647,3.0,False,Percent,0.148321,0.134786,0.1671,1671
4,7,John Ratzenberger,7,eliminated,6,3,22.5,30.0,0.75,6,0.145631067961165,5.0,True,Percent,0.028836,0.024361,0.2468,2468
4,7,Ian Ziering,9,eliminated,4,3,27.0,30.0,0.9,6,0.174757281553398,3.5,False,Percent,0.184487,0.154886,0.2468,2468
4,7,Laila Ali,99,finalist,3,3,29.5,30.0,0.9833333333333332,6,0.1909385113268608,1.5,False,Percent,0.182652,0.159943,0.2468,2468
4,7,Apolo Anton Ohno,99,finalist,1,3,27.0,30.0,0.9,6,0.174757281553398,3.5,False,Percent,0.185333,0.156074,0.2468,2468
4,7,Billy Ray Cyrus,8,eliminated,5,3,19.0,30.0,0.6333333333333333,6,0.1229773462783171,6.0,False,Percent,0.237444,0.159628,0.2468,2468
4,7,Joey Fatone,99,finalist,2,3,29.5,30.0,0.9833333333333332,6,0.1909385113268608,1.5,False,Percent,0.181247,0.157594,0.2468,2468
4,8,Ian Ziering,9,eliminated,4,3,23.5,30.0,0.7833333333333333,5,0.1872509960159362,4.0,False,Percent,0.249469,0.190703,0.379,3790
4,8,Laila Ali,99,finalist,3,3,26.5,30.0,0.8833333333333333,5,0.2111553784860557,3.0,False,Percent,0.238372,0.192568,0.379,3790
4,8,Apolo Anton Ohno,99,finalist,1,3,29.0,30.0,0.9666666666666668,5,0.2310756972111553,1.0,False,Percent,0.233668,0.192026,0.379,3790
4,8,Billy Ray Cyrus,8,eliminated,5,3,19.0,30.0,0.6333333333333333,5,0.1513944223107569,5.0,True,Percent,0.047193,0.038311,0.379,3790
4,8,Joey Fatone,99,finalist,2,3,27.5,30.0,0.9166666666666666,5,0.2191235059760956,2.0,False,Percent,0.231298,0.189455,0.379,3790
4,9,Ian Ziering,9,eliminated,4,3,29.0,30.0,0.9666666666666668,4,0.2447257383966244,4.0,True,Percent,0.053285,0.047934,0.2675,2675
4,9,Laila Ali,99,finalist,3,3,30.0,30.0,1.0,4,0.2531645569620253,1.5,False,Percent,0.311293,0.208746,0.2675,2675
4,9,Apolo Anton Ohno,99,finalist,1,3,29.5,30.0,0.9833333333333332,4,0.2489451476793248,3.0,False,Percent,0.324958,0.207109,0.2675,2675
4,9,Joey Fatone,99,finalist,2,3,30.0,30.0,1.0,4,0.2531645569620253,1.5,False,Percent,0.310464,0.204952,0.2675,2675
4,10,Laila Ali,99,finalist,3,3,28.3332,30.0,0.94444,3,0.3281854310465651,3.0,False,Percent,0.333333,,,0
4,10,Apolo Anton Ohno,99,finalist,1,3,29.3332,30.0,0.9777733333333334,3,0.3397685007685367,1.0,False,Percent,0.333333,,,0
4,10,Joey Fatone,99,finalist,2,3,28.6665,30.0,0.95555,3,0.3320460681848982,2.0,False,Percent,0.333333,,,0
5,1,Cameron Mathison,8,eliminated,5,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.093435,0.093681,0.2726,2726
5,1,Jane Seymour,7,eliminated,6,3,24.0,30.0,0.8,12,0.0933852140077821,3.5,False,Percent,0.087938,0.087495,0.2726,2726
5,1,Sabrina Bryan,6,eliminated,7,3,26.0,30.0,0.8666666666666667,12,0.1011673151750972,1.0,False,Percent,0.091195,0.090635,0.2726,2726
5,1,Jennie Garth,9,eliminated,4,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.088739,0.088985,0.2726,2726
5,1,Floyd Mayweather Jr. ,4,eliminated,9,3,18.0,30.0,0.6,12,0.0700389105058365,11.0,False,Percent,0.096531,0.091637,0.2726,2726
5,1,Josie Maran,1,eliminated,12,3,16.0,30.0,0.5333333333333333,12,0.0622568093385214,12.0,True,Percent,0.01126,0.009001,0.2726,2726
5,1,Albert Reed,2,eliminated,11,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.090288,0.090358,0.2726,2726
5,1,Helio Castroneves,99,finalist,1,3,25.0,30.0,0.8333333333333334,12,0.0972762645914396,2.0,False,Percent,0.08541,0.085526,0.2726,2726
5,1,Mel B,99,finalist,2,3,24.0,30.0,0.8,12,0.0933852140077821,3.5,False,Percent,0.091574,0.092536,0.2726,2726
5,1,Wayne Newton,3,eliminated,10,3,19.0,30.0,0.6333333333333333,12,0.0739299610894941,10.0,False,Percent,0.090776,0.084028,0.2726,2726
5,1,Marie Osmond,99,finalist,3,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.087612,0.08736,0.2726,2726
5,1,Mark Cuban,5,eliminated,8,3,21.0,30.0,0.7,12,0.0817120622568093,7.0,False,Percent,0.085244,0.083362,0.2726,2726
5,2,Cameron Mathison,8,eliminated,5,3,21.0,30.0,0.7,11,0.088235294117647,7.0,False,Percent,0.091713,0.085416,0.0862,862
5,2,Jane Seymour,7,eliminated,6,3,21.0,30.0,0.7,11,0.088235294117647,7.0,False,Percent,0.096945,0.08615,0.0862,862
5,2,Sabrina Bryan,6,eliminated,7,3,26.0,30.0,0.8666666666666667,11,0.1092436974789916,2.0,False,Percent,0.088371,0.086223,0.0862,862
5,2,Jennie Garth,9,eliminated,4,3,21.0,30.0,0.7,11,0.088235294117647,7.0,False,Percent,0.100703,0.087209,0.0862,862
5,2,Floyd Mayweather Jr. ,4,eliminated,9,3,21.0,30.0,0.7,11,0.088235294117647,7.0,False,Percent,0.097811,0.090303,0.0862,862
5,2,Albert Reed,2,eliminated,11,3,21.0,30.0,0.7,11,0.088235294117647,7.0,True,Percent,0.007302,0.006786,0.0862,862
5,2,Helio Castroneves,99,finalist,1,3,27.0,30.0,0.9,11,0.1134453781512605,1.0,False,Percent,0.082995,0.085299,0.0862,862
5,2,Mel B,99,finalist,2,3,23.0,30.0,0.7666666666666667,11,0.0966386554621848,4.0,False,Percent,0.095565,0.092333,0.0862,862
5,2,Wayne Newton,3,eliminated,10,3,15.0,30.0,0.5,11,0.0630252100840336,11.0,False,Percent,0.132873,0.091557,0.0862,862
5,2,Marie Osmond,99,finalist,3,3,24.0,30.0,0.8,11,0.1008403361344537,3.0,False,Percent,0.091328,0.087523,0.0862,862
5,2,Mark Cuban,5,eliminated,8,3,18.0,30.0,0.6,11,0.0756302521008403,10.0,False,Percent,0.114393,0.087012,0.0862,862
5,3,Cameron Mathison,8,eliminated,5,3,23.0,30.0,0.7666666666666667,10,0.0962343096234309,7.0,False,Percent,0.113774,0.107746,0.2819,2819
5,3,Jane Seymour,7,eliminated,6,3,27.0,30.0,0.9,10,0.1129707112970711,2.0,False,Percent,0.104697,0.105885,0.2819,2819
5,3,Sabrina Bryan,6,eliminated,7,3,27.0,30.0,0.9,10,0.1129707112970711,2.0,False,Percent,0.107057,0.105218,0.2819,2819
5,3,Jennie Garth,9,eliminated,4,3,26.0,30.0,0.8666666666666667,10,0.1087866108786611,4.5,False,Percent,0.105714,0.103484,0.2819,2819
5,3,Floyd Mayweather Jr. ,4,eliminated,9,3,21.0,30.0,0.7,10,0.0878661087866108,8.0,False,Percent,0.111509,0.104717,0.2819,2819
5,3,Helio Castroneves,99,finalist,1,3,24.0,30.0,0.8,10,0.100418410041841,6.0,False,Percent,0.109138,0.103704,0.2819,2819
5,3,Mel B,99,finalist,2,3,27.0,30.0,0.9,10,0.1129707112970711,2.0,False,Percent,0.106119,0.102628,0.2819,2819
5,3,Wayne Newton,3,eliminated,10,3,18.0,30.0,0.6,10,0.0753138075313807,10.0,True,Percent,0.014909,0.012313,0.2819,2819
5,3,Marie Osmond,99,finalist,3,3,26.0,30.0,0.8666666666666667,10,0.1087866108786611,4.5,False,Percent,0.108118,0.107465,0.2819,2819
5,3,Mark Cuban,5,eliminated,8,3,20.0,30.0,0.6666666666666666,10,0.0836820083682008,9.0,False,Percent,0.118963,0.104329,0.2819,2819
5,4,Cameron Mathison,8,eliminated,5,3,27.0,30.0,0.9,9,0.1153846153846153,3.0,False,Percent,0.119146,0.111258,0.2044,2044
5,4,Jane Seymour,7,eliminated,6,3,26.0,30.0,0.8666666666666667,9,0.1111111111111111,6.0,False,Percent,0.123357,0.113965,0.2044,2044
5,4,Sabrina Bryan,6,eliminated,7,3,30.0,30.0,1.0,9,0.1282051282051282,1.0,False,Percent,0.11716,0.112404,0.2044,2044
5,4,Jennie Garth,9,eliminated,4,3,27.0,30.0,0.9,9,0.1153846153846153,3.0,False,Percent,0.121367,0.116597,0.2044,2044
5,4,Floyd Mayweather Jr. ,4,eliminated,9,3,23.0,30.0,0.7666666666666667,9,0.0982905982905983,8.0,True,Percent,0.012098,0.010549,0.2044,2044
5,4,Helio Castroneves,99,finalist,1,3,27.0,30.0,0.9,9,0.1153846153846153,3.0,False,Percent,0.122767,0.115964,0.2044,2044
5,4,Mel B,99,finalist,2,3,26.0,30.0,0.8666666666666667,9,0.1111111111111111,6.0,False,Percent,0.123458,0.118878,0.2044,2044
5,4,Marie Osmond,99,finalist,3,3,26.0,30.0,0.8666666666666667,9,0.1111111111111111,6.0,False,Percent,0.123948,0.117106,0.2044,2044
5,4,Mark Cuban,5,eliminated,8,3,22.0,30.0,0.7333333333333333,9,0.094017094017094,9.0,False,Percent,0.1367,0.111488,0.2044,2044
5,5,Cameron Mathison,8,eliminated,5,3,26.0,30.0,0.8666666666666667,8,0.1306532663316582,3.5,False,Percent,0.138369,0.12574,0.249,2490
5,5,Jane Seymour,7,eliminated,6,3,26.0,30.0,0.8666666666666667,8,0.1306532663316582,3.5,False,Percent,0.140972,0.130052,0.249,2490
5,5,Sabrina Bryan,6,eliminated,7,3,28.0,30.0,0.9333333333333332,8,0.1407035175879397,2.0,False,Percent,0.136491,0.1299,0.249,2490
5,5,Jennie Garth,9,eliminated,4,3,25.0,30.0,0.8333333333333334,8,0.1256281407035175,5.0,False,Percent,0.137199,0.124607,0.249,2490
5,5,Helio Castroneves,99,finalist,1,3,23.0,30.0,0.7666666666666667,8,0.1155778894472361,6.0,False,Percent,0.143653,0.122406,0.249,2490
5,5,Mel B,99,finalist,2,3,29.0,30.0,0.9666666666666668,8,0.1457286432160804,1.0,False,Percent,0.128323,0.122606,0.249,2490
5,5,Marie Osmond,99,finalist,3,3,21.0,30.0,0.7,8,0.1055276381909547,7.5,False,Percent,0.157918,0.13228,0.249,2490
5,5,Mark Cuban,5,eliminated,8,3,21.0,30.0,0.7,8,0.1055276381909547,7.5,True,Percent,0.017077,0.01519,0.249,2490
5,6,Cameron Mathison,8,eliminated,5,3,25.0,30.0,0.8333333333333334,7,0.1388888888888889,4.5,False,Percent,0.167906,0.133684,0.1593,1593
5,6,Jane Seymour,7,eliminated,6,3,22.0,30.0,0.7333333333333333,7,0.1222222222222222,7.0,False,Percent,0.188664,0.137582,0.1593,1593
5,6,Sabrina Bryan,6,eliminated,7,3,25.0,30.0,0.8333333333333334,7,0.1388888888888889,4.5,True,Percent,0.016678,0.01587,0.1593,1593
5,6,Jennie Garth,9,eliminated,4,3,27.0,30.0,0.9,7,0.15,3.0,False,Percent,0.155233,0.133827,0.1593,1593
5,6,Helio Castroneves,99,finalist,1,3,28.0,30.0,0.9333333333333332,7,0.1555555555555555,2.0,False,Percent,0.145159,0.129693,0.1593,1593
5,6,Mel B,99,finalist,2,3,30.0,30.0,1.0,7,0.1666666666666666,1.0,False,Percent,0.145178,0.135631,0.1593,1593
5,6,Marie Osmond,99,finalist,3,3,23.0,30.0,0.7666666666666667,7,0.1277777777777778,6.0,False,Percent,0.181181,0.134148,0.1593,1593
5,7,Cameron Mathison,8,eliminated,5,3,25.5,30.0,0.85,6,0.1634615384615384,5.0,False,Percent,0.204515,0.159744,0.1998,1998
5,7,Jane Seymour,7,eliminated,6,3,25.0,30.0,0.8333333333333334,6,0.1602564102564102,6.0,True,Percent,0.021882,0.021207,0.1998,1998
5,7,Jennie Garth,9,eliminated,4,3,26.5,30.0,0.8833333333333333,6,0.1698717948717948,2.0,False,Percent,0.196266,0.154683,0.1998,1998
5,7,Helio Castroneves,99,finalist,1,3,26.0,30.0,0.8666666666666667,6,0.1666666666666666,3.5,False,Percent,0.20046,0.162756,0.1998,1998
5,7,Mel B,99,finalist,2,3,27.0,30.0,0.9,6,0.173076923076923,1.0,False,Percent,0.185638,0.150522,0.1998,1998
5,7,Marie Osmond,99,finalist,3,3,26.0,30.0,0.8666666666666667,6,0.1666666666666666,3.5,False,Percent,0.191239,0.156904,0.1998,1998
5,8,Cameron Mathison,8,eliminated,5,3,25.5,30.0,0.85,5,0.1939163498098859,3.0,True,Percent,0.033613,0.031129,0.215,2150
5,8,Jennie Garth,9,eliminated,4,3,25.0,30.0,0.8333333333333334,5,0.1901140684410646,4.0,False,Percent,0.253425,0.179873,0.215,2150
5,8,Helio Castroneves,99,finalist,1,3,28.5,30.0,0.95,5,0.2167300380228137,1.0,False,Percent,0.22589,0.178342,0.215,2150
5,8,Mel B,99,finalist,2,3,28.0,30.0,0.9333333333333332,5,0.2129277566539924,2.0,False,Percent,0.233953,0.178798,0.215,2150
5,8,Marie Osmond,99,finalist,3,3,24.5,30.0,0.8166666666666667,5,0.1863117870722433,5.0,False,Percent,0.25312,0.175175,0.215,2150
5,9,Jennie Garth,9,eliminated,4,3,29.0,30.0,0.9666666666666668,4,0.2478632478632478,3.0,True,Percent,0.050455,0.046707,0.2571,2571
5,9,Helio Castroneves,99,finalist,1,3,30.0,30.0,1.0,4,0.2564102564102564,1.5,False,Percent,0.307354,0.202017,0.2571,2571
5,9,Mel B,99,finalist,2,3,30.0,30.0,1.0,4,0.2564102564102564,1.5,False,Percent,0.306677,0.204134,0.2571,2571
5,9,Marie Osmond,99,finalist,3,3,28.0,30.0,0.9333333333333332,4,0.2393162393162393,4.0,False,Percent,0.335514,0.207736,0.2571,2571
5,10,Helio Castroneves,99,finalist,1,3,27.9999,30.0,0.93333,3,0.352940954028016,2.0,False,Percent,0.333333,,,0
5,10,Mel B,99,finalist,2,3,28.3332,30.0,0.94444,3,0.3571422268889026,1.0,False,Percent,0.333333,,,0
5,10,Marie Osmond,99,finalist,3,3,23.0,30.0,0.7666666666666667,3,0.2899168190830813,3.0,False,Percent,0.333333,,,0
6,1,Cristian de la Fuente,99,finalist,3,3,21.0,30.0,0.7,12,0.0864197530864197,6.5,False,Percent,0.083333,,,0
6,1,Steve Guttenberg,3,eliminated,10,3,18.0,30.0,0.6,12,0.074074074074074,8.5,False,Percent,0.083333,,,0
6,1,Priscilla Presley,5,eliminated,8,3,24.0,30.0,0.8,12,0.0987654320987654,2.5,False,Percent,0.083333,,,0
6,1,Marlee Matlin,6,eliminated,7,3,22.0,30.0,0.7333333333333333,12,0.0905349794238683,4.5,False,Percent,0.083333,,,0
6,1,Shannon Elizabeth,7,eliminated,6,3,21.0,30.0,0.7,12,0.0864197530864197,6.5,False,Percent,0.083333,,,0
6,1,Marissa Jaret Winokur,9,eliminated,4,3,18.0,30.0,0.6,12,0.074074074074074,8.5,False,Percent,0.083333,,,0
6,1,Jason Taylor,99,finalist,2,3,22.0,30.0,0.7333333333333333,12,0.0905349794238683,4.5,False,Percent,0.083333,,,0
6,1,Kristi Yamaguchi,99,finalist,1,3,27.0,30.0,0.9,12,0.1111111111111111,1.0,False,Percent,0.083333,,,0
6,1,Monica Seles,2,eliminated,11,3,15.0,30.0,0.5,12,0.0617283950617284,11.5,False,Percent,0.083333,,,0
6,1,Penn Jillette,2,eliminated,12,3,16.0,30.0,0.5333333333333333,12,0.0658436213991769,10.0,False,Percent,0.083333,,,0
6,1,Adam Carolla,4,eliminated,9,3,15.0,30.0,0.5,12,0.0617283950617284,11.5,False,Percent,0.083333,,,0
6,1,Mario,8,eliminated,5,3,24.0,30.0,0.8,12,0.0987654320987654,2.5,False,Percent,0.083333,,,0
6,2,Cristian de la Fuente,99,finalist,3,3,20.0,30.0,0.6666666666666666,12,0.0778210116731517,8.0,False,Percent,0.090282,0.089635,0.2641,2641
6,2,Steve Guttenberg,3,eliminated,10,3,16.0,30.0,0.5333333333333333,12,0.0622568093385214,11.0,False,Percent,0.098794,0.08813,0.2641,2641
6,2,Priscilla Presley,5,eliminated,8,3,21.0,30.0,0.7,12,0.0817120622568093,6.5,False,Percent,0.089326,0.086978,0.2641,2641
6,2,Marlee Matlin,6,eliminated,7,3,24.0,30.0,0.8,12,0.0933852140077821,4.5,False,Percent,0.086553,0.089022,0.2641,2641
6,2,Shannon Elizabeth,7,eliminated,6,3,24.0,30.0,0.8,12,0.0933852140077821,4.5,False,Percent,0.087478,0.088041,0.2641,2641
6,2,Marissa Jaret Winokur,9,eliminated,4,3,21.0,30.0,0.7,12,0.0817120622568093,6.5,False,Percent,0.089555,0.087647,0.2641,2641
6,2,Jason Taylor,99,finalist,2,3,27.0,30.0,0.9,12,0.1050583657587548,1.5,False,Percent,0.086969,0.091202,0.2641,2641
6,2,Kristi Yamaguchi,99,finalist,1,3,27.0,30.0,0.9,12,0.1050583657587548,1.5,False,Percent,0.085947,0.087624,0.2641,2641
6,2,Monica Seles,2,eliminated,11,3,15.0,30.0,0.5,12,0.0583657587548638,12.0,True,Percent,0.011889,0.010129,0.2641,2641
6,2,Penn Jillette,2,eliminated,12,3,17.0,30.0,0.5666666666666667,12,0.0661478599221789,10.0,True,Percent,0.094659,0.088418,0.2641,2641
6,2,Adam Carolla,4,eliminated,9,3,19.0,30.0,0.6333333333333333,12,0.0739299610894941,9.0,False,Percent,0.091505,0.087383,0.2641,2641
6,2,Mario,8,eliminated,5,3,26.0,30.0,0.8666666666666667,12,0.1011673151750972,3.0,False,Percent,0.087043,0.088481,0.2641,2641
6,3,Cristian de la Fuente,99,finalist,3,3,25.0,30.0,0.8333333333333334,10,0.1096491228070175,3.0,False,Percent,0.105274,0.100724,0.1444,1444
6,3,Steve Guttenberg,3,eliminated,10,3,21.0,30.0,0.7,10,0.0921052631578947,7.5,True,Percent,0.009582,0.009185,0.1444,1444
6,3,Priscilla Presley,5,eliminated,8,3,26.0,30.0,0.8666666666666667,10,0.1140350877192982,2.0,False,Percent,0.097839,0.096212,0.1444,1444
6,3,Marlee Matlin,6,eliminated,7,3,21.0,30.0,0.7,10,0.0921052631578947,7.5,False,Percent,0.110711,0.0996,0.1444,1444
6,3,Shannon Elizabeth,7,eliminated,6,3,24.0,30.0,0.8,10,0.1052631578947368,4.0,False,Percent,0.10554,0.103754,0.1444,1444
6,3,Marissa Jaret Winokur,9,eliminated,4,3,19.0,30.0,0.6333333333333333,10,0.0833333333333333,10.0,False,Percent,0.129126,0.104886,0.1444,1444
6,3,Jason Taylor,99,finalist,2,3,23.0,30.0,0.7666666666666667,10,0.1008771929824561,5.0,False,Percent,0.105918,0.104646,0.1444,1444
6,3,Kristi Yamaguchi,99,finalist,1,3,27.0,30.0,0.9,10,0.1184210526315789,1.0,False,Percent,0.103108,0.102295,0.1444,1444
6,3,Adam Carolla,4,eliminated,9,3,21.0,30.0,0.7,10,0.0921052631578947,7.5,False,Percent,0.11908,0.104684,0.1444,1444
6,3,Mario,8,eliminated,5,3,21.0,30.0,0.7,10,0.0921052631578947,7.5,False,Percent,0.113822,0.101191,0.1444,1444
6,4,Cristian de la Fuente,99,finalist,3,3,26.0,30.0,0.8666666666666667,9,0.1155555555555555,4.0,False,Percent,0.120848,0.114296,0.3047,3047
6,4,Priscilla Presley,5,eliminated,8,3,22.0,30.0,0.7333333333333333,9,0.0977777777777777,8.0,False,Percent,0.132816,0.118642,0.3047,3047
6,4,Marlee Matlin,6,eliminated,7,3,24.0,30.0,0.8,9,0.1066666666666666,6.0,False,Percent,0.124477,0.116046,0.3047,3047
6,4,Shannon Elizabeth,7,eliminated,6,3,28.0,30.0,0.9333333333333332,9,0.1244444444444444,3.0,False,Percent,0.116444,0.114534,0.3047,3047
6,4,Marissa Jaret Winokur,9,eliminated,4,3,24.0,30.0,0.8,9,0.1066666666666666,6.0,False,Percent,0.128261,0.119978,0.3047,3047
6,4,Jason Taylor,99,finalist,2,3,29.0,30.0,0.9666666666666668,9,0.1288888888888889,1.5,False,Percent,0.11877,0.11359,0.3047,3047
6,4,Kristi Yamaguchi,99,finalist,1,3,29.0,30.0,0.9666666666666668,9,0.1288888888888889,1.5,False,Percent,0.119502,0.115731,0.3047,3047
6,4,Adam Carolla,4,eliminated,9,3,19.0,30.0,0.6333333333333333,9,0.0844444444444444,9.0,True,Percent,0.017506,0.014363,0.3047,3047
6,4,Mario,8,eliminated,5,3,24.0,30.0,0.8,9,0.1066666666666666,6.0,False,Percent,0.121377,0.115594,0.3047,3047
6,5,Cristian de la Fuente,99,finalist,3,3,23.0,30.0,0.7666666666666667,8,0.1173469387755102,5.5,False,Percent,0.146979,0.128271,0.2326,2326
6,5,Priscilla Presley,5,eliminated,8,3,21.0,30.0,0.7,8,0.1071428571428571,8.0,True,Percent,0.016258,0.014832,0.2326,2326
6,5,Marlee Matlin,6,eliminated,7,3,22.0,30.0,0.7333333333333333,8,0.1122448979591836,7.0,False,Percent,0.151064,0.126173,0.2326,2326
6,5,Shannon Elizabeth,7,eliminated,6,3,23.0,30.0,0.7666666666666667,8,0.1173469387755102,5.5,False,Percent,0.140731,0.124393,0.2326,2326
6,5,Marissa Jaret Winokur,9,eliminated,4,3,24.0,30.0,0.8,8,0.1224489795918367,4.0,False,Percent,0.143964,0.130453,0.2326,2326
6,5,Jason Taylor,99,finalist,2,3,27.0,30.0,0.9,8,0.1377551020408163,2.5,False,Percent,0.133397,0.128259,0.2326,2326
6,5,Kristi Yamaguchi,99,finalist,1,3,29.0,30.0,0.9666666666666668,8,0.1479591836734693,1.0,False,Percent,0.131654,0.123674,0.2326,2326
6,5,Mario,8,eliminated,5,3,27.0,30.0,0.9,8,0.1377551020408163,2.5,False,Percent,0.135955,0.127897,0.2326,2326
6,6,Cristian de la Fuente,99,finalist,3,3,27.0,30.0,0.9,7,0.15,3.0,False,Percent,0.160311,0.144006,0.292,2920
6,6,Marlee Matlin,6,eliminated,7,3,21.0,30.0,0.7,7,0.1166666666666666,7.0,True,Percent,0.022685,0.019418,0.292,2920
6,6,Shannon Elizabeth,7,eliminated,6,3,24.0,30.0,0.8,7,0.1333333333333333,5.5,False,Percent,0.173916,0.149368,0.292,2920
6,6,Marissa Jaret Winokur,9,eliminated,4,3,26.0,30.0,0.8666666666666667,7,0.1444444444444444,4.0,False,Percent,0.159618,0.144848,0.292,2920
6,6,Jason Taylor,99,finalist,2,3,24.0,30.0,0.8,7,0.1333333333333333,5.5,False,Percent,0.16937,0.144405,0.292,2920
6,6,Kristi Yamaguchi,99,finalist,1,3,30.0,30.0,1.0,7,0.1666666666666666,1.0,False,Percent,0.156197,0.147303,0.292,2920
6,6,Mario,8,eliminated,5,3,28.0,30.0,0.9333333333333332,7,0.1555555555555555,2.0,False,Percent,0.157904,0.144646,0.292,2920
6,7,Cristian de la Fuente,99,finalist,3,3,23.0,30.0,0.7666666666666667,6,0.1488673139158576,6.0,False,Percent,0.215778,0.155929,0.1746,1746
6,7,Shannon Elizabeth,7,eliminated,6,3,25.5,30.0,0.85,6,0.1650485436893203,4.5,True,Percent,0.021226,0.021026,0.1746,1746
6,7,Marissa Jaret Winokur,9,eliminated,4,3,26.0,30.0,0.8666666666666667,6,0.1682847896440129,3.0,False,Percent,0.191011,0.156412,0.1746,1746
6,7,Jason Taylor,99,finalist,2,3,27.5,30.0,0.9166666666666666,6,0.1779935275080905,1.0,False,Percent,0.186361,0.156315,0.1746,1746
6,7,Kristi Yamaguchi,99,finalist,1,3,27.0,30.0,0.9,6,0.174757281553398,2.0,False,Percent,0.187245,0.154835,0.1746,1746
6,7,Mario,8,eliminated,5,3,25.5,30.0,0.85,6,0.1650485436893203,4.5,False,Percent,0.198379,0.160738,0.1746,1746
6,8,Cristian de la Fuente,99,finalist,3,3,28.5,30.0,0.95,5,0.2134831460674157,1.0,False,Percent,0.234146,0.179155,0.2085,2085
6,8,Marissa Jaret Winokur,9,eliminated,4,3,25.0,30.0,0.8333333333333334,5,0.1872659176029962,5.0,False,Percent,0.25468,0.175189,0.2085,2085
6,8,Jason Taylor,99,finalist,2,3,26.0,30.0,0.8666666666666667,5,0.1947565543071161,4.0,False,Percent,0.247195,0.173778,0.2085,2085
6,8,Kristi Yamaguchi,99,finalist,1,3,27.5,30.0,0.9166666666666666,5,0.2059925093632958,2.0,False,Percent,0.233036,0.175761,0.2085,2085
6,8,Mario,8,eliminated,5,3,26.5,30.0,0.8833333333333333,5,0.198501872659176,3.0,True,Percent,0.030943,0.03021,0.2085,2085
6,9,Cristian de la Fuente,99,finalist,3,3,28.0,30.0,0.9333333333333332,4,0.2545454545454546,2.0,False,Percent,0.31156,0.210414,0.3042,3042
6,9,Marissa Jaret Winokur,9,eliminated,4,3,26.0,30.0,0.8666666666666667,4,0.2363636363636364,4.0,True,Percent,0.053091,0.047523,0.3042,3042
6,9,Jason Taylor,99,finalist,2,3,27.5,30.0,0.9166666666666666,4,0.25,3.0,False,Percent,0.321264,0.214598,0.3042,3042
6,9,Kristi Yamaguchi,99,finalist,1,3,28.5,30.0,0.95,4,0.2590909090909091,1.0,False,Percent,0.314086,0.213286,0.3042,3042
6,10,Cristian de la Fuente,99,finalist,3,3,26.0,30.0,0.8666666666666667,3,0.3076923076923077,3.0,False,Percent,0.333333,,,0
6,10,Jason Taylor,99,finalist,2,3,28.5,30.0,0.95,3,0.3372781065088757,2.0,False,Percent,0.333333,,,0
6,10,Kristi Yamaguchi,99,finalist,1,3,30.0,30.0,1.0,3,0.3550295857988166,1.0,False,Percent,0.333333,,,0
7,1,Ted McGinley,1,eliminated,12,3,18.5,30.0,0.6166666666666667,13,0.0734126984126984,9.0,True,Percent,0.005826,0.005731,0.0772,772
